id_umkm,nama_usaha,jenis_usaha,tenaga_kerja_perempuan,tenaga_kerja_laki_laki,aset,omset,marketplace,kapasitas_produksi,status_legalitas,tahun_berdiri,laba,biaya_karyawan,jumlah_pelanggan
288217790,UD. Alya Asri,Pendidikan,79.0,73.0,7267362.0,29167109.0,Lazada,582.0,Belum Terdaftar,2012,21899747.0,456000000.0,582.0
288217791,UD. Qanita Sumringah,Perdagangan,91.0,98.0,4507753.0,42983849.0,Bukalapak,939.0,Belum Terdaftar,2002,38476096.0,567000000.0,939.0
288217792,UD. Winda Ranggalawe,Pendidikan,23.0,41.0,5330778.0,34249542.0,Website Sendiri,156.0,Terdaftar,2017,28918764.0,192000000.0,156.0
288217793,UD. Vito Ayodya Tiara,Kesehatan,56.8,2.0,1022542.0,19135157.0,Website Sendiri,177.0,Belum Terdaftar,2003,18112615.0,99000000.0,177.0
288217794,UD. Yusuf Sidarta,Kesehatan,18.0,50.0,7954450.0,38757280.0,Bukalapak,664.0,Belum Terdaftar,2016,30802830.0,204000000.0,664.0
288217795,UD. Balqis Kusumatmaja,Kesehatan,73.0,79.0,6432929.0,22996744.0,Website Sendiri,754.0,Terdaftar,2006,16563815.0,456000000.0,754.0
288217796,UD. Ojan Nirwasita Irma,Kesehatan,73.0,29.0,868316.0,26523239.0,Bukalapak,637.0,Belum Terdaftar,2007,25654923.0,306000000.0,637.0
288217797,UD. Halim Agung,Kesehatan,4.0,25.0,9691478.0,11595449.0,Website Sendiri,235.0,Terdaftar,2003,1903971.0,87000000.0,235.0
288217798,UD. Cinta Jatinagara,Pendidikan,94.0,64.0,5305648.0,27066093.0,Lazada,322.0,Belum Terdaftar,2006,21760445.0,474000000.0,322.0
288217799,UD. Ulfa Putri,Pendidikan,93.0,15.0,5090709.0,10064609.0,Bukalapak,407.8,Terdaftar,2016,4973900.0,324000000.0,965.0
288217800,UD. Kevin Adikara,Pendidikan,99.0,18.0,1691806.0,13919116.0,Shopee,280.0,Belum Terdaftar,2010,12227310.0,351000000.0,280.0
288217801,UD. Melati Swargaloka,Jasa,91.0,75.0,768795.0,48470603.0,Tokopedia,441.0,Belum Terdaftar,2022,47701808.0,498000000.0,441.0
288217802,UD. Thariq Wirawati,Pendidikan,64.0,4.0,5477898.0,20997943.0,Website Sendiri,923.0,Belum Terdaftar,2011,15520045.0,204000000.0,923.0
288217803,UD. Kiki Madya Owen,Perdagangan,23.0,54.0,2955785.0,48093226.0,Shopee,674.0,Belum Terdaftar,2013,45137441.0,231000000.0,674.0
288217804,UD. Zara Sakti Ilham,Jasa,15.0,87.0,3931141.0,33308627.0,Shopee,950.0,Terdaftar,2024,29377486.0,306000000.0,950.0
288217805,UD. Dewi Selaras,Perdagangan,31.0,21.0,5635044.0,47143680.0,Tokopedia,218.0,Terdaftar,2018,41508636.0,156000000.0,218.0
288217806,UD. Gani Asih,Perdagangan,44.0,74.0,6981191.0,41892338.0,Bukalapak,708.0,Belum Terdaftar,2022,34911147.0,354000000.0,708.0
288217807,UD. Khalid Sukarela,Kesehatan,6.0,25.0,3922084.0,49374190.0,Bukalapak,988.0,Terdaftar,2014,45452106.0,93000000.0,988.0
288217808,UD. Fatimah Prana,Kesehatan,20.0,55.0,8510016.0,10921011.0,Tokopedia,557.0,Terdaftar,2017,2480868.2,225000000.0,557.0
288217809,UD. Binar Sudarsana Umi,Jasa,52.0,20.0,9572409.0,19449727.0,Shopee,933.0,Terdaftar,2011,9877318.0,216000000.0,933.0
288217810,UD. Udin Sulaksana,Perdagangan,77.0,48.0,3212858.0,25060753.0,Shopee,737.0,Terdaftar,2010,21847895.0,375000000.0,737.0
288217811,UD. Budi Sari,Kesehatan,1.0,8.0,4414541.0,28138434.0,Website Sendiri,135.0,Terdaftar,2020,23723893.0,27000000.0,135.0
288217812,UD. Erni Baskara,Perdagangan,38.0,88.0,1436740.0,35434914.0,Website Sendiri,183.0,Terdaftar,2019,33998174.0,378000000.0,183.0
288217813,UD. Eddy Suryaputra,Perdagangan,8.0,30.0,4458566.0,26734105.0,Tokopedia,479.4,Terdaftar,2018,22275539.0,114000000.0,965.0
288217814,UD. Jibril Luhur,Kesehatan,46.0,44.0,6766734.0,8119016.0,Tokopedia,271.0,Terdaftar,2002,1352282.0,270000000.0,271.0
288217815,UD. Delia Wiraatmaja,Jasa,64.0,62.0,4386478.0,32186275.0,Website Sendiri,534.0,Belum Terdaftar,2016,27799797.0,378000000.0,262.6
288217816,UD. Qasya Bagaskara Febri,Kesehatan,30.0,2.0,3203902.0,31541852.0,Bukalapak,139.0,Terdaftar,2018,28337950.0,96000000.0,139.0
288217817,UD. Putri Baruna Umar,Pendidikan,98.0,24.0,7716603.0,36567778.0,Tokopedia,954.0,Terdaftar,2012,28851175.0,366000000.0,954.0
288217818,UD. Qila Wira,Perdagangan,42.0,37.0,6540936.0,27325237.0,Bukalapak,79.0,Belum Terdaftar,2024,20784301.0,237000000.0,79.0
288217819,UD. Jasmine Atma Lea,Perdagangan,68.0,88.0,2671430.0,7753076.0,Lazada,35.0,Terdaftar,2006,5081646.0,468000000.0,35.0
288217820,UD. Koko Alam,Kesehatan,80.0,27.0,7008908.0,48857262.0,Lazada,925.0,Belum Terdaftar,2009,41848354.0,321000000.0,925.0
288217821,UD. Nara Taruna Mila,Perdagangan,66.0,72.0,9330080.0,15606453.0,Website Sendiri,691.2,Belum Terdaftar,2007,6276373.0,414000000.0,803.0
288217822,UD. Sari Wijapranata,Kesehatan,54.0,30.0,4577702.0,45383837.0,Bukalapak,771.0,Belum Terdaftar,2006,40806135.0,252000000.0,771.0
288217823,UD. Adinda Damai,Kesehatan,66.0,22.0,823577.0,42668109.0,Bukalapak,20.0,Terdaftar,2023,41844532.0,264000000.0,20.0
288217824,UD. Bella Bima,Kesehatan,33.0,72.0,7337190.0,37347228.0,Shopee,258.0,Terdaftar,2009,30010038.0,315000000.0,258.0
288217825,UD. Elyas Bahari,Jasa,42.0,51.0,1884840.0,44257248.0,Bukalapak,147.0,Belum Terdaftar,2004,42372408.0,279000000.0,147.0
288217826,UD. Nadia Wiraatmaja Ari,Perdagangan,41.0,18.0,9088280.0,28142703.0,Shopee,561.0,Terdaftar,2017,19054423.0,177000000.0,561.0
288217827,UD. Hesti Winata,Pendidikan,56.0,65.0,6103563.0,4340187.0,Bukalapak,899.0,Belum Terdaftar,2009,-1763376.0,363000000.0,899.0
288217828,UD. Vina Trijaya,Pendidikan,41.0,61.0,2717844.0,22205428.0,Shopee,449.0,Belum Terdaftar,2004,19487584.0,306000000.0,449.0
288217829,UD. Rafi Sangkala,Jasa,55.0,98.0,2666422.0,46226573.0,Bukalapak,697.0,Belum Terdaftar,2003,43560151.0,459000000.0,697.0
288217830,UD. Abdi Resaputra,Perdagangan,21.0,8.0,6047385.0,28096155.0,Website Sendiri,630.0,Belum Terdaftar,2020,22048770.0,87000000.0,630.0
288217831,UD. Uli Gemilang,Data tidak tersedia,54.0,93.0,4236485.0,41661425.0,Bukalapak,471.0,Belum Terdaftar,2006,37424940.0,441000000.0,471.0
288217832,UD. Anis Anggara,Pendidikan,22.0,82.0,6338737.0,36567383.0,Shopee,868.0,Belum Terdaftar,2024,30228646.0,312000000.0,868.0
288217833,UD. Kiki Bintang,Perdagangan,69.0,60.0,8337429.0,9713210.0,Tokopedia,293.0,Belum Terdaftar,2008,483339.0,387000000.0,293.0
288217834,UD. Sekar Sangkala,Pendidikan,71.0,95.0,6359245.0,8317024.0,Tokopedia,542.0,Belum Terdaftar,2003,1957779.0,498000000.0,542.0
288217835,UD. Tami Atma Binar,Kesehatan,56.0,20.0,8488440.0,23870954.0,Tokopedia,664.0,Terdaftar,2000,15382514.0,228000000.0,664.0
288217836,UD. Satria Paningrat,Pendidikan,6.0,2.0,4372115.0,33448106.0,Shopee,36.0,Terdaftar,2009,29075991.0,24000000.0,36.0
288217837,UD. Kurnia Gatra,Kesehatan,3.0,22.0,500605.0,6308202.0,Shopee,849.0,Terdaftar,2017,5807597.0,75000000.0,849.0
288217838,UD. Fanny Baskara,Pendidikan,56.0,23.0,3698321.0,7973093.0,Shopee,970.0,Belum Terdaftar,2016,4274772.0,237000000.0,970.0
288217839,UD. Heri Satria,Perdagangan,1.0,97.0,9457879.0,14320397.0,Tokopedia,838.0,Belum Terdaftar,2009,4862518.0,294000000.0,838.0
288217840,UD. Berlian Radhitya,Kesehatan,99.0,52.0,890616.0,32700588.0,Lazada,49.0,Terdaftar,2020,31809972.0,453000000.0,49.0
288217841,UD. Viona Harapan,Kesehatan,31.0,16.0,3350418.0,47516644.0,Lazada,185.0,Terdaftar,2001,44166226.0,141000000.0,185.0
288217842,UD. Nina Raharja,Kesehatan,44.0,88.0,9628643.0,35057312.0,Website Sendiri,736.0,Terdaftar,2013,25428669.0,396000000.0,736.0
288217843,UD. Jafar Kamajaya,Perdagangan,34.0,65.0,6793458.0,22850701.0,Tokopedia,222.0,Terdaftar,2020,16057243.0,297000000.0,222.0
288217844,UD. Irma Satria,Jasa,4.0,33.0,5209087.0,36753381.0,Shopee,686.0,Terdaftar,2013,31544294.0,111000000.0,686.0
288217845,UD. Asep Bintang,Pendidikan,91.0,53.0,2755487.0,29079367.0,Tokopedia,682.0,Terdaftar,2021,26386943.0,432000000.0,682.0
288217846,UD. Cici Madusari,Jasa,74.0,47.0,6942827.0,12986261.0,Shopee,409.0,Belum Terdaftar,2000,6043434.0,363000000.0,409.0
288217847,UD. Priska Abdi,Pendidikan,72.0,30.0,9372675.0,41902813.0,Tokopedia,377.0,Belum Terdaftar,2004,32530138.0,306000000.0,377.0
288217848,UD. Mega Arsana,Jasa,35.0,20.0,5400165.0,31237205.0,Data tidak tersedia,431.0,Belum Terdaftar,2022,25837040.0,165000000.0,431.0
288217849,UD. Okta Galang,Kesehatan,65.0,10.0,2115248.0,22498026.0,Bukalapak,635.0,Terdaftar,2013,20382778.0,225000000.0,635.0
288217850,UD. Vidi Sumirat,Kesehatan,69.0,40.0,5801901.0,48270043.0,Lazada,637.0,Terdaftar,2001,42468142.0,327000000.0,637.0
288217851,UD. Zera Pancasila,Kesehatan,85.0,97.0,4087265.0,22477189.0,Shopee,48.0,Belum Terdaftar,2020,18389924.0,546000000.0,48.0
288217852,UD. Uci Wirawati,Perdagangan,93.0,68.0,9036779.0,24263100.0,Bukalapak,416.0,Terdaftar,2010,15226321.0,483000000.0,416.0
288217853,UD. Qila Karang Suci,Perdagangan,57.0,9.0,4587928.0,43848204.0,Shopee,195.0,Belum Terdaftar,2023,39260276.0,198000000.0,195.0
288217854,UD. Sella Cahaya,Data tidak tersedia,4.0,37.0,6236778.0,39795836.0,Tokopedia,760.0,Belum Terdaftar,2018,33559058.0,123000000.0,760.0
288217855,UD. Celsi Wisesa,Kesehatan,92.0,87.0,1200527.0,5344108.0,Shopee,308.4,Terdaftar,2012,4143581.0,537000000.0,493.0
288217856,UD. Farid Trisudira,Perdagangan,69.0,22.0,9939584.0,3039753.0,Lazada,257.0,Terdaftar,2010,-6899831.0,273000000.0,257.0
288217857,UD. Inten Agung,Jasa,60.0,15.0,2290011.0,6545165.0,Tokopedia,620.0,Belum Terdaftar,2005,4255154.0,225000000.0,620.0
288217858,UD. Chika Abdi,Perdagangan,0.0,11.0,8545775.0,14737487.0,Website Sendiri,502.0,Terdaftar,2007,6191712.0,33000000.0,502.0
288217859,UD. Juli Mahendra,Pendidikan,65.0,49.0,5067926.0,46335323.0,Lazada,850.0,Terdaftar,2014,41267397.0,342000000.0,850.0
288217860,UD. Karla Jayaningrat,unknown,54.0,15.0,1542306.0,31785676.0,Tokopedia,854.0,Terdaftar,2019,30243370.0,207000000.0,854.0
288217861,UD. Verdi Lestari Zara,Kesehatan,41.0,97.0,6736455.0,20838618.0,Website Sendiri,360.0,Belum Terdaftar,2000,14102163.0,414000000.0,360.0
288217862,UD. Bagas Kencana,Pendidikan,68.2,77.0,2471070.0,13707955.0,Tokopedia,373.0,Belum Terdaftar,2013,11236885.0,432000000.0,373.0
288217863,UD. Qasya Tejakusuma,Jasa,7.0,20.0,9970316.0,8139885.0,Lazada,888.0,Belum Terdaftar,2016,-1830431.0,81000000.0,888.0
288217864,UD. Vito Saputrautama,Jasa,20.0,0.0,7143087.0,14487906.0,Bukalapak,112.0,Terdaftar,2005,7344819.0,60000000.0,112.0
288217865,UD. Yayan Resaputra,Kesehatan,72.0,37.0,9097784.0,23606771.0,Tokopedia,880.0,Terdaftar,2001,14508987.0,327000000.0,880.0
288217866,UD. Qira Sulaksana,Jasa,97.0,63.0,7732210.0,26953061.0,Lazada,313.0,Terdaftar,2008,19220851.0,480000000.0,313.0
288217867,UD. Nara Tunggal,Jasa,63.0,94.0,6159196.0,40212233.0,Website Sendiri,470.0,Belum Terdaftar,2002,34053037.0,471000000.0,470.0
288217868,UD. Jihan Jayabaya,Jasa,52.0,43.0,9712269.0,26466281.0,Website Sendiri,686.0,Terdaftar,2021,16754012.0,285000000.0,686.0
288217869,UD. Deni Arsana,Jasa,11.0,51.0,708209.0,10231482.0,Shopee,610.0,Terdaftar,2019,9523273.0,186000000.0,610.0
288217870,UD. Rendi Prawira,Pendidikan,43.0,35.0,2990586.0,35321120.0,Shopee,328.0,Belum Terdaftar,Data tidak tersedia,32330534.0,234000000.0,328.0
288217871,UD. Nayla Sangkala,Kesehatan,14.0,32.0,7773975.0,15809892.0,Bukalapak,838.0,Belum Terdaftar,2014,8035917.0,138000000.0,838.0
288217872,UD. Halim Hilir,Kesehatan,90.0,94.0,3262612.0,40964862.0,Website Sendiri,978.0,Terdaftar,2003,37702250.0,552000000.0,978.0
288217873,UD. Khalid Tri,Jasa,15.0,19.0,5179304.0,34303476.0,Website Sendiri,670.0,Belum Terdaftar,2007,29124172.0,102000000.0,670.0
288217874,UD. Opik Makmur Taufik,Jasa,4.0,32.0,2460165.0,38715743.0,Website Sendiri,443.0,Terdaftar,2001,36255578.0,108000000.0,443.0
288217875,UD. Qory Tirtayasa,Jasa,94.0,27.0,6279540.0,21329813.0,Website Sendiri,172.0,Terdaftar,2001,15050273.0,363000000.0,172.0
288217876,UD. Bagas Elok Qayla,Pendidikan,55.0,29.0,4729572.0,38036199.0,Website Sendiri,903.0,Terdaftar,2013,33306627.0,252000000.0,903.0
288217877,UD. Qori Ayodya,Perdagangan,98.0,19.0,7261455.0,25617925.0,Bukalapak,521.0,Belum Terdaftar,2012,18356470.0,351000000.0,521.0
288217878,UD. Cipta Pramudita,Perdagangan,99.0,5.0,740669.0,9488919.0,Lazada,510.0,Terdaftar,2015,8748250.0,312000000.0,510.0
288217879,UD. Barokah Bima Lono,Jasa,21.0,60.0,633968.0,46334094.0,Tokopedia,289.0,Terdaftar,2004,45700126.0,243000000.0,289.0
288217880,UD. Eni Galang,Pendidikan,44.0,10.0,9554180.0,24521727.0,Website Sendiri,468.0,Belum Terdaftar,2002,14967547.0,162000000.0,468.0
288217881,UD. Hesti Prabawa,Kesehatan,91.0,22.0,7462814.0,4962992.0,Tokopedia,610.0,Terdaftar,2006,-2499822.0,339000000.0,610.0
288217882,UD. Abel Sudharmo,Perdagangan,14.0,68.0,8341300.0,43041069.0,Tokopedia,934.0,Belum Terdaftar,2003,34699769.0,246000000.0,934.0
288217883,UD. Abdi Jagadmaya Widya,Jasa,78.0,99.0,4121748.0,27664622.0,Shopee,959.0,Terdaftar,2016,23542874.0,531000000.0,959.0
288217884,UD. Cipta Raharja,Perdagangan,60.0,18.0,4032681.0,36847356.0,Lazada,901.0,Belum Terdaftar,2015,32814675.0,234000000.0,901.0
288217885,UD. Bela Brawijaya,Pendidikan,88.0,34.0,2288485.0,48483813.0,Tokopedia,209.0,Belum Terdaftar,2014,46195328.0,366000000.0,209.0
288217886,UD. Zahra Cerah,Perdagangan,57.0,70.0,7920651.0,15528906.0,Lazada,61.0,Belum Terdaftar,2004,7608255.0,381000000.0,61.0
288217887,UD. Utha Merdeka,Perdagangan,98.0,33.0,9892854.0,36734944.0,Lazada,29.0,Terdaftar,2010,26842090.0,393000000.0,29.0
288217888,UD. Cinta Pagi Kiki,Pendidikan,42.0,20.0,8096664.0,14866842.0,Tokopedia,743.0,Belum Terdaftar,2011,6770178.0,186000000.0,743.0
288217889,UD. Yudi Tri,Jasa,16.0,88.0,2617996.0,5035079.0,Website Sendiri,156.0,Belum Terdaftar,2018,2417083.0,312000000.0,156.0
288217890,UD. Joko Suci,Perdagangan,9.0,64.0,2432429.0,21179948.0,Shopee,179.0,Terdaftar,2008,18747519.0,219000000.0,179.0
288217891,UD. Tari Utama,Kesehatan,55.0,32.0,6647027.0,32699059.0,Website Sendiri,527.0,Belum Terdaftar,2010,26052032.0,261000000.0,527.0
288217892,UD. Xenia Hilir,Perdagangan,93.0,38.0,5811157.0,5122917.0,Bukalapak,816.0,Belum Terdaftar,2018,-688240.0,393000000.0,816.0
288217893,UD. Hilmiyah Swargaloka,Perdagangan,29.0,1.0,8953176.0,17290797.0,Tokopedia,166.0,Terdaftar,2001,8337621.0,90000000.0,166.0
288217894,UD. Tariq Anggrek,Pendidikan,99.0,43.0,2048990.0,8418834.0,Shopee,736.0,Terdaftar,2024,6369844.0,426000000.0,736.0
288217895,UD. Vidi Sundawa Pipit,Pendidikan,33.0,15.0,873077.0,11227534.0,Shopee,555.0,Terdaftar,2015,10354457.0,144000000.0,555.0
288217896,UD. Widya Kelana Poppy,Kesehatan,41.0,58.0,8819010.0,49519430.0,Lazada,823.0,Belum Terdaftar,2004,40700420.0,297000000.0,823.0
288217897,UD. Uti Mardika,Perdagangan,31.0,0.0,3262207.0,46484040.0,Shopee,846.0,Belum Terdaftar,2008,43221833.0,93000000.0,846.0
288217898,UD. Jafar Jatinagara,Pendidikan,73.0,38.0,2494265.0,3480905.0,Bukalapak,350.0,Terdaftar,2009,986640.0,333000000.0,350.0
288217899,UD. Galang Harapan,Jasa,39.0,53.0,6762561.0,9803019.0,Website Sendiri,127.0,Terdaftar,2013,3040458.0,276000000.0,127.0
288217900,UD. Wira Mandiri,Pendidikan,60.0,32.0,2987268.0,32710075.0,Tokopedia,634.0,Terdaftar,2000,29722807.0,276000000.0,634.0
288217901,UD. Elen Sehat Vita,Pendidikan,6.0,40.0,1718828.0,32052621.0,Tokopedia,559.0,Data tidak tersedia,2018,30333793.0,138000000.0,559.0
288217902,UD. Vincent Manik,Jasa,26.0,72.0,9752046.0,29291842.0,Lazada,428.0,Terdaftar,2020,19539796.0,294000000.0,428.0
288217903,UD. Sani Wangi,Perdagangan,55.0,33.0,5203269.0,45865128.0,Tokopedia,326.0,Belum Terdaftar,2019,40661859.0,264000000.0,326.0
288217904,UD. Yuli Kencana,Perdagangan,64.0,21.0,2064866.0,28965083.0,Tokopedia,233.0,Terdaftar,2021,26900217.0,255000000.0,233.0
288217905,UD. Wira Utamaindah,Perdagangan,67.0,80.0,6648067.0,12579108.0,Tokopedia,264.0,Belum Terdaftar,2021,5931041.0,441000000.0,264.0
288217906,UD. Kinan Jatiwangi,Jasa,67.0,77.0,2974305.0,45894515.0,Website Sendiri,301.0,Terdaftar,2007,42920210.0,432000000.0,301.0
288217907,UD. Yudi Kusumatmaja,Kesehatan,72.0,16.0,2265070.0,5610858.0,Website Sendiri,521.0,Belum Terdaftar,2000,3345788.0,264000000.0,521.0
288217908,UD. Kanza Tejakencana Fatiah,Jasa,78.0,50.0,7120202.0,6545184.0,Bukalapak,889.0,Belum Terdaftar,2024,-575018.0,384000000.0,889.0
288217909,UD. Hesti Damai,Pendidikan,73.0,10.0,1843939.0,13403531.0,Lazada,954.0,Belum Terdaftar,2007,11559592.0,249000000.0,954.0
288217910,UD. Uchie Trisaktiatma Obed,Jasa,71.0,24.0,6758828.0,31570167.0,Tokopedia,210.0,Terdaftar,2002,24811339.0,285000000.0,210.0
288217911,UD. Farid Makmur,Pendidikan,24.0,36.0,7909039.0,45074324.0,Website Sendiri,810.0,Belum Terdaftar,2015,37165285.0,180000000.0,810.0
288217912,UD. Nina Warna,Perdagangan,14.0,37.0,5665424.0,27419029.0,Lazada,563.0,Belum Terdaftar,2007,21753605.0,153000000.0,563.0
288217913,UD. Tegar Jagad Willy,Pendidikan,67.0,83.0,5590888.0,24377149.0,Website Sendiri,355.0,Terdaftar,2023,18786261.0,450000000.0,355.0
288217914,UD. Uci Jatinagara,Pendidikan,12.0,58.0,2598943.0,16455826.0,Bukalapak,303.4,Belum Terdaftar,2020,13856883.0,210000000.0,86.0
288217915,UD. Umar Sudharmo,Jasa,19.0,72.0,3966137.0,22547816.0,Lazada,793.0,Belum Terdaftar,2019,18581679.0,273000000.0,793.0
288217916,UD. Khayla Suryaatmaja,Perdagangan,64.0,94.0,6666362.0,1734903.0,Tokopedia,532.0,Terdaftar,2003,-4661278.0,474000000.0,532.0
288217917,UD. Marsel Suryaputra,Perdagangan,89.0,70.0,1280361.0,28467748.0,Website Sendiri,568.0,Belum Terdaftar,2005,27187387.0,477000000.0,568.0
288217918,UD. Vina Prabawa,Perdagangan,98.0,74.0,644185.0,37794265.0,Tokopedia,84.0,Belum Terdaftar,2012,37150080.0,237000000.0,84.0
288217919,UD. Ulya Utama,Perdagangan,44.0,44.0,7950458.0,47850050.0,Tokopedia,262.0,Terdaftar,2006,39899592.0,264000000.0,262.0
288217920,UD. Wahyu Kusen,Kesehatan,62.0,63.0,7516242.0,2942169.0,Lazada,742.0,Belum Terdaftar,2000,-4574073.0,375000000.0,742.0
288217921,UD. Qory Indah,Perdagangan,55.0,95.0,4119980.0,48643516.0,Bukalapak,382.0,Terdaftar,2014,44523536.0,450000000.0,382.0
288217922,UD. Qanita Hilir,Pendidikan,80.0,7.0,2171401.0,33274326.0,Bukalapak,33.0,Terdaftar,2014,31102925.0,261000000.0,33.0
288217923,UD. Rafif Madya,Kesehatan,91.0,50.0,9150934.0,30219193.0,Tokopedia,524.0,Terdaftar,2011,21068259.0,423000000.0,524.0
288217924,UD. Dito Bijaksana Ziva,Jasa,56.0,13.0,7392253.0,22431952.0,Bukalapak,488.0,Belum Terdaftar,2004,15621859.0,207000000.0,488.0
288217925,UD. Deni Gatra,Jasa,86.0,62.0,3266085.0,39531467.0,Bukalapak,315.0,Belum Terdaftar,2000,36265382.0,444000000.0,315.0
288217926,UD. Zidan Sidarta,Perdagangan,88.0,74.0,1935908.0,18183696.0,Tokopedia,293.0,Belum Terdaftar,Data tidak tersedia,16247788.0,486000000.0,293.0
288217927,UD. Agus Wicaksana,Perdagangan,50.0,34.0,9249481.0,44480387.0,Shopee,842.0,Terdaftar,2023,35230906.0,252000000.0,842.0
288217928,UD. Owen Harapan,Pendidikan,40.0,72.0,1256828.0,19667615.0,Lazada,253.0,Terdaftar,2024,18410787.0,336000000.0,253.0
288217929,UD. Bambang Damai,Jasa,77.0,5.0,4321649.0,47693964.0,Tokopedia,749.0,Belum Terdaftar,2017,43372315.0,246000000.0,749.0
288217930,UD. Vera Mahkota,Pendidikan,30.0,59.0,6234637.0,49265839.0,Shopee,422.0,Belum Terdaftar,2020,43031202.0,267000000.0,422.0
288217931,UD. Rian Asmaralaya,Pendidikan,12.0,94.0,6054317.0,6777243.0,Tokopedia,308.0,Terdaftar,2023,722926.0,318000000.0,308.0
288217932,UD. Obed Wacana,Pendidikan,63.0,47.0,2251977.0,38528422.0,Shopee,941.0,Terdaftar,2002,34937907.2,330000000.0,941.0
288217933,UD. Qomar Lempung,Perdagangan,17.0,89.0,8207162.4,23577897.0,Tokopedia,788.0,Terdaftar,2011,14595514.0,318000000.0,788.0
288217934,UD. Indah Maheswara,Kesehatan,81.0,73.0,7384522.0,3079779.0,Shopee,520.0,Belum Terdaftar,2017,-4304743.0,462000000.0,520.0
288217935,UD. Gerry Wira,Jasa,10.0,86.0,4535655.0,28791434.0,Bukalapak,246.0,Belum Terdaftar,2023,24255779.0,288000000.0,246.0
288217936,UD. Haidar Manggala,Perdagangan,46.0,51.0,2746151.0,43302976.0,Website Sendiri,149.0,Belum Terdaftar,2013,40556825.0,291000000.0,149.0
288217937,UD. Lina Selaras,Jasa,69.0,10.0,4441970.0,47775674.0,Bukalapak,408.0,Belum Terdaftar,2018,43333704.0,237000000.0,408.0
,UD. Yana Asih,Perdagangan,68.0,91.0,2244358.0,35426915.0,Bukalapak,280.0,Terdaftar,2023,33182557.0,477000000.0,280.0
288217939,UD. Sinta Bintang Veronika,Kesehatan,70.0,44.0,6837061.0,21869196.0,Tokopedia,997.0,Terdaftar,Data tidak tersedia,15032135.0,342000000.0,997.0
288217940,UD. Dani Nawasena,Perdagangan,34.0,2.0,7875318.0,8249971.0,Shopee,551.0,Belum Terdaftar,2024,374653.0,108000000.0,551.0
288217941,UD. Pardi Maju,Pendidikan,0.0,52.0,3415561.0,24135739.0,Bukalapak,601.0,Terdaftar,2008,20720178.0,156000000.0,601.0
288217942,UD. Halimah Satriya,Pendidikan,13.0,99.0,1122300.0,14743108.0,Lazada,190.0,Belum Terdaftar,2002,13620808.0,336000000.0,190.0
288217943,UD. Salsa Satria,Data tidak tersedia,77.0,45.0,2221565.0,22663120.0,Tokopedia,76.0,Belum Terdaftar,2018,20441555.0,366000000.0,76.0
288217944,UD. Sinta Taruna,Kesehatan,55.0,4.0,773706.0,43536043.0,Tokopedia,38.0,Belum Terdaftar,2018,42762337.0,177000000.0,38.0
288217945,UD. Dora Mahkota,Pendidikan,69.0,84.0,4785777.0,12843903.0,Tokopedia,193.0,Terdaftar,2017,8058126.0,459000000.0,193.0
288217946,UD. Mario Gandewa,Kesehatan,18.0,51.0,3162196.0,13061449.0,Data tidak tersedia,910.0,Terdaftar,unknown,9899253.0,207000000.0,910.0
288217947,UD. Kamil Pelangi,Pendidikan,50.0,47.0,3938693.0,46346338.0,Lazada,675.4,Terdaftar,2016,42706680.8,291000000.0,381.0
288217948,UD. Syana Sahaja,Pendidikan,8.0,49.0,1370823.0,32556332.0,Website Sendiri,987.0,Terdaftar,2023,31185509.0,171000000.0,987.0
288217949,UD. Priska Pagi,Kesehatan,23.0,7.0,532876.0,39120761.0,Shopee,574.0,Belum Terdaftar,2007,38587885.0,90000000.0,574.0
288217950,UD. Hana Baruna,Perdagangan,74.0,50.0,7904476.0,30909859.0,Shopee,207.0,Terdaftar,2024,23005383.0,372000000.0,207.0
288217951,UD. Utha Utamaindah,Kesehatan,29.0,45.0,3511528.0,16091606.0,Bukalapak,106.0,Terdaftar,2021,12580078.0,222000000.0,106.0
288217952,UD. Gerry Rejo Fajar,Pendidikan,12.0,13.0,7804314.0,12250987.0,Tokopedia,405.0,Belum Terdaftar,2022,4446673.0,75000000.0,405.0
288217953,UD. Jojo Jagadmaya,Perdagangan,93.0,45.0,4017495.0,30334951.0,Website Sendiri,56.0,Belum Terdaftar,2019,26317456.0,414000000.0,56.0
288217954,UD. Aqila Pramana,Perdagangan,2.0,17.0,5789562.0,46944466.0,Lazada,812.0,Terdaftar,2007,41154904.0,57000000.0,812.0
288217955,UD. Marwan Segar,Perdagangan,71.0,53.0,9381424.0,22562787.0,Shopee,765.0,Terdaftar,2004,13181363.0,372000000.0,765.0
288217956,UD. Amir Prabawa,Pendidikan,30.0,79.0,2850218.0,28161114.0,Tokopedia,927.0,Belum Terdaftar,2015,25310896.0,327000000.0,927.0
288217957,UD. Riyan Cahyaningrat,Perdagangan,61.0,1.0,5461888.0,25600066.0,Shopee,575.0,Terdaftar,2018,20138178.0,186000000.0,575.0
288217958,UD. Sella Lempung,Perdagangan,79.0,65.0,5049745.0,42736635.4,Website Sendiri,135.0,Belum Terdaftar,2013,39528115.0,432000000.0,135.0
288217959,UD. Shinta Suryaputra Baim,Jasa,13.0,22.0,501227.0,11902488.0,Tokopedia,206.0,Terdaftar,2012,11401261.0,105000000.0,206.0
